Date,MMWR_week,Location,Distributed,Distributed_Janssen,Distributed_Moderna,Distributed_Pfizer,Distributed_Unk_Manuf,Dist_Per_100K,Distributed_Per_100k_12Plus,Distributed_Per_100k_18Plus,Distributed_Per_100k_65Plus,Administered,Administered_12Plus,Administered_18Plus,Administered_65Plus,Administered_Janssen,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf,Administered_Fed_LTC,Administered_Fed_LTC_Residents,Administered_Fed_LTC_Staff,Administered_Fed_LTC_Unk,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose1_Residents,Administered_Fed_LTC_Dose1_Staff,Administered_Fed_LTC_Dose1_Unk,Admin_Per_100K,Admin_Per_100k_12Plus,Admin_Per_100k_18Plus,Admin_Per_100k_65Plus,Recip_Administered,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Series_Complete_Janssen,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Unk_Manuf,Series_Complete_Janssen_12Plus,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Unk_Manuf_12Plus,Series_Complete_Janssen_18Plus,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Janssen_65Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_FedLTC,Series_Complete_FedLTC_Residents,Series_Complete_FedLTC_Staff,Series_Complete_FedLTC_Unknown
05/09/2021,19,WY,490875,32100,237840,220935,0,84815,0,110303,494938,369975,0,366935,138682,12108,180062,177599,206,6779,1400,692,4687,3918,756,409,2753,63926,0,82453,139830,361683,201135,34.8,0,0,199268,44.8,73222,73.8,170086,29.4,0,0,169022,38,67152,67.7,11428,78262,80357,39,0,0,0,0,11424,78252,79307,39,1883,34896,30357,16,2838,638,280,1920
05/09/2021,19,NH,1422785,103900,602260,716625,0,104639,0,128822,560452,1148596,0,1136163,415137,52418,487343,608800,35,47734,22123,19446,6165,28101,12211,10959,4931,84474,0,102871,163527,1181255,780481,57.4,0,0,769879,69.7,243491,95.9,450422,33.1,0,0,449133,40.7,194625,76.7,53313,190081,207012,16,0,0,0,0,53289,189948,205880,16,11987,86261,96366,11,19419,9802,8395,1222
05/09/2021,19,TX,27376675,1738800,11284120,14353755,0,94416,0,126767,733128,20215285,0,19903797,5464532,698356,8834076,10682068,785,465953,216607,154720,94626,288352,127441,92593,68318,69718,0,92164,146336,19609196,11508786,39.7,0,0,11327569,52.5,2924383,78.3,8742609,30.2,0,0,8604948,39.8,2544100,68.1,683476,3655876,4402626,631,0,0,0,0,672714,3598310,4333302,621,198892,1063860,1281164,184,174757,87358,61031,26368
05/09/2021,19,VI,68520,800,21700,46020,0,65457,0,83919,385030,65561,0,64857,21343,392,21300,43869,0,100,0,0,100,97,0,0,97,62630,0,79433,119931,62931,34922,33.4,0,0,34527,42.3,11542,64.9,28300,27,0,0,28042,34.3,9839,55.3,413,9381,18506,0,0,0,0,0,411,9370,18261,0,168,4061,5610,0,3,0,0,3
05/09/2021,19,MI,10065270,598500,4213080,5253690,0,100785,0,128336,570141,7688179,0,7582414,2644985,248508,3277850,4160534,1287,291456,139829,85867,65760,186667,83081,52539,51047,76983,0,96678,149823,7853559,4438313,44.4,0,0,4366767,55.7,1424420,80.7,3588702,35.9,0,0,3552959,45.3,1296379,73.4,253182,1453768,1881205,547,0,0,0,0,253056,1453493,1845865,545,48953,651294,595762,370,103190,55908,32495,14787
05/09/2021,19,NY,20122975,1105000,8481540,10536435,0,103441,0,130455,610500,17034051,0,16826489,4867960,647224,7222458,9161148,3221,420554,201010,146167,73377,264017,116979,87019,60019,87563,0,109084,147686,16964862,9748719,50.1,0,0,9608101,62.3,2653424,80.5,7666821,39.4,0,0,7599527,49.3,2314720,70.2,632681,3076232,3957253,655,0,0,0,0,632359,3075671,3890858,639,127400,1120722,1066233,365,152899,81283,57437,14179
05/09/2021,19,DE,1057915,57500,450320,550095,0,108642,0,137357,560022,825352,0,814540,312838,36115,333098,455881,258,36223,11767,8566,15890,24492,6792,5265,12435,84759,0,105758,165605,805000,478333,49.1,0,0,471382,61.2,168428,89.2,358385,36.8,0,0,355743,46.2,143539,76,35515,132053,190697,120,0,0,0,0,35490,132007,188126,120,7241,58537,77684,77,11495,4802,3241,3452
05/09/2021,19,AK,777945,54500,337540,385905,0,106343,0,141044,849396,571368,0,557954,135464,15683,254986,300616,83,6598,2072,1323,3203,4338,1385,921,2032,78104,0,101159,147906,568862,312535,42.7,0,0,304936,55.3,71892,78.5,268405,36.7,0,0,262535,47.6,66976,73.1,14481,116247,137655,22,0,0,0,0,14413,115983,132117,22,1648,38353,26962,13,2217,666,387,1164
05/09/2021,19,WA,7942520,440700,3334280,4167540,0,104302,0,133447,656557,6367124,0,6289935,1976421,217511,2713851,3431874,3888,164578,71594,53308,39676,104872,43698,33794,27380,83614,0,105681,163378,6367592,3772502,49.5,0,0,3713875,62.4,1044351,86.3,2760079,36.2,0,0,2742021,46.1,951702,78.7,217466,1125196,1416409,1008,0,0,0,0,217343,1124977,1398695,1006,39262,438545,473244,651,58596,27285,19108,12203
05/09/2021,19,NM,2112295,129400,912540,1070355,0,100738,0,130309,559391,1927317,0,1897438,599465,50445,865944,1008505,2423,39553,11905,12154,15494,25922,6943,7320,11659,91916,0,117054,158754,1949333,1110016,52.9,0,0,1087325,67.1,332619,88.1,871789,41.6,0,0,862603,53.2,284690,75.4,49560,365526,456014,689,0,0,0,0,49474,365321,447119,689,13378,130243,140658,411,13191,4727,4656,3808
05/09/2021,19,DS2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/09/2021,19,MT,1024695,64400,460120,500175,0,95875,0,121960,496372,799489,0,789753,302800,24554,376380,398333,222,21384,10567,7187,3630,13783,6581,4639,2563,74804,0,93997,146679,801004,449535,42.1,0,0,443541,52.8,162865,78.9,370722,34.7,0,0,367031,43.7,146597,71,24062,168507,178084,69,0,0,0,0,24046,168441,174475,69,5711,71145,69701,40,7571,3972,2531,1068
05/09/2021,19,OH,11024855,599600,4590660,5834595,0,94317,0,121005,538765,8930170,0,8809208,3137041,315979,3817895,4787742,8554,364160,168262,116393,79505,233442,99186,71356,62900,76397,0,96687,153302,8812895,4890014,41.8,0,0,4815642,52.9,1636842,80,4163587,35.6,0,0,4119036,45.2,1511297,73.9,305097,1688606,2167343,2541,0,0,0,0,304977,1688416,2123111,2532,62663,691912,755253,1469,127181,67047,43625,16509
05/09/2021,19,IN,5727410,370100,2343780,3013530,0,85075,0,110905,527511,4506166,0,4457010,1669215,144183,1858910,2493564,9509,141089,90469,36617,14003,84842,52236,22083,10523,66934,0,86305,153739,4485846,2553033,37.9,0,0,2519432,48.8,860097,79.2,2032376,30.2,0,0,2020273,39.1,799307,73.6,142447,804126,1082683,3120,0,0,0,0,142364,804042,1070749,3118,17477,399940,379942,1948,55682,37879,14337,3466
05/09/2021,19,LTC,46537085,2198000,13429440,30909645,0,0,0,0,0,7813633,0,0,0,8691,1979880,5818449,6613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/09/2021,19,SD,910375,56300,414740,439335,0,102907,0,136374,599440,731988,0,723323,254551,19934,334369,377672,13,12546,7704,2083,2759,8550,5083,1446,2021,82742,0,108354,167610,735359,403387,45.6,0,0,398058,59.6,135458,89.2,351251,39.7,0,0,347886,52.1,125204,82.4,20091,155581,175569,10,0,0,0,0,20084,155544,172248,10,2881,64810,57508,5,4028,2617,633,778
05/09/2021,19,RI,1289815,60600,516100,713115,0,121754,0,150879,689571,988104,0,975376,326553,39388,413452,535235,29,51614,26576,16281,8757,31309,14794,9451,7064,93274,0,114097,174584,981140,582139,55,0,0,572148,66.9,172139,92,436478,41.2,0,0,433972,50.8,158390,84.7,39244,174162,223064,8,0,0,0,0,39230,174139,220595,8,5054,73141,80192,3,20085,11676,6724,1685
05/09/2021,19,UT,2733780,153700,1190120,1389960,0,85272,0,120178,747196,2263595,0,2216505,577794,88682,982063,1192850,0,55264,20604,18956,15704,34809,12723,11728,10358,70606,0,97438,157922,2248804,1311972,40.9,0,0,1278333,56.2,308857,84.4,842026,26.3,0,0,829245,36.5,208042,56.9,85546,335336,421143,1,0,0,0,0,85445,335203,408596,1,10719,91356,105967,0,20192,7734,7168,5290
05/09/2021,19,KY,4092275,240800,1774140,2077335,0,91597,0,118110,545227,3309482,0,3275081,1107011,115414,1486353,1707383,332,94802,43746,27850,23206,63825,27203,17806,18816,74076,0,94524,147491,3333678,1893307,42.4,0,0,1871028,54,612646,81.6,1535295,34.4,0,0,1523451,44,536213,71.4,112565,652582,769865,283,0,0,0,0,112507,652493,758169,282,26783,243882,265374,174,30501,16248,9898,4355
05/09/2021,19,FL,22007995,1523900,9088880,11395215,0,102469,0,127599,489356,16431037,0,16297546,7326262,614988,7084311,8703821,27917,399652,206544,117362,75746,241045,120220,69339,51486,76503,0,94491,162902,16189911,9460421,44,0,0,9364704,54.3,3842755,85.4,7018269,32.7,0,0,6981559,40.5,3201956,71.2,607170,2842663,3559338,9098,0,0,0,0,606874,2841966,3523624,9095,138943,1604994,1451051,6968,155738,84571,47094,24073
05/09/2021,19,WV,1682345,103900,774460,803985,0,93873,0,117435,458391,1216002,0,1194003,496259,21088,585940,608960,14,25942,3,0,25939,17473,3,0,17470,67852,0,83346,135216,1210145,657366,36.7,0,0,643193,44.9,261056,71.1,573097,32,0,0,565567,39.5,238406,65,22072,268487,282454,84,0,0,0,0,21583,268301,275601,82,3511,123343,111505,47,8403,3,0,8400
05/09/2021,19,DD2,3975510,175000,1671500,2129010,0,0,0,0,0,3150155,0,3124574,288773,86609,1386176,1676971,399,0,0,0,0,0,0,0,0,0,0,0,0,3150155,1898107,0,0,0,1879566,0,166575,0,1257471,0,0,0,1250762,0,117203,0,83694,511449,662328,0,0,0,0,0,83669,511399,655694,0,3614,41188,72401,0,0,0,0,0
05/09/2021,19,VA,8689335,478600,3582800,4627935,0,101802,0,130184,639436,7233201,0,7115947,2114633,238403,2986253,4006616,1929,215146,110008,80627,24511,123833,61168,45769,16896,84742,0,106611,155613,7262476,4234063,49.6,0,0,4148747,62.2,1151810,84.8,3173754,37.2,0,0,3141375,47.1,1000508,73.6,236621,1265254,1671274,605,0,0,0,0,235873,1263480,1641419,603,50644,481403,468077,384,81760,42936,31290,7534
05/09/2021,19,MN,5348340,289000,2208440,2850900,0,94835,0,123334,581100,4721950,0,4649779,1504533,207003,1976818,2537843,286,176008,73105,70375,32528,112747,44686,43435,24626,83728,0,107225,163468,4760437,2788250,49.4,0,0,2735154,63.1,814081,88.5,2164502,38.4,0,0,2144915,49.5,745120,81,209203,862477,1092731,91,0,0,0,0,209071,862315,1073440,89,39254,315559,390282,25,62503,28090,26640,7773
05/09/2021,19,SC,4728205,280800,1967200,2480205,0,91833,0,117106,504599,3439210,0,3404395,1391247,106017,1397532,1934600,1061,106350,55796,33454,17100,66285,33088,20176,13021,66797,0,84319,148475,3426391,1947391,37.8,0,0,1924714,47.7,757523,80.8,1545538,30,0,0,1533201,38,649293,69.3,103410,580520,861400,208,0,0,0,0,103177,579920,849896,208,19503,272170,357477,143,39220,22190,12937,4093
05/09/2021,19,AL,4277330,261700,1903780,2111850,0,87236,0,112122,503312,2768204,0,2750978,1106891,83874,1324729,1359601,0,86970,46246,31083,9641,54506,27957,20065,6484,56457,0,72112,130247,2847138,1654267,33.7,0,0,1642745,43.1,630073,74.1,1270858,25.9,0,0,1264812,33.2,524186,61.7,85664,569804,615320,70,0,0,0,0,85624,569674,609444,70,25944,277251,220946,45,32619,18432,11060,3127
05/09/2021,19,MS,2496365,157000,1109500,1229865,0,83879,0,109607,512924,1655785,0,1646127,644284,46478,793629,814811,867,52745,25667,12270,14808,32901,15111,7628,10162,55635,0,72276,132380,1658925,951726,32,0,0,945330,41.5,356232,73.2,747819,25.1,0,0,744456,32.7,305622,62.8,45498,349129,353166,26,0,0,0,0,45458,349035,349937,26,12407,162638,130568,9,19617,10400,4592,4625
05/09/2021,19,NE,1851220,101100,766540,983580,0,95700,0,126941,592470,1536579,0,1516096,511174,54715,638794,840390,2680,58582,26395,22275,9912,38465,16734,14855,6876,79434,0,103961,163598,1542983,868691,44.9,0,0,854821,58.6,265414,84.9,716867,37.1,0,0,710110,48.7,242563,77.6,54957,283942,377185,783,0,0,0,0,54923,283877,370530,780,4052,117923,120028,560,19974,9581,7335,3058
05/09/2021,19,ND,654800,35500,299500,319800,0,85925,0,112530,546372,581749,0,574569,189065,22843,254870,304036,0,6597,2995,2232,1370,3650,1611,1213,826,76339,0,98742,157758,552553,305561,40.1,0,0,301689,51.8,97794,81.6,261859,34.4,0,0,259159,44.5,86026,71.8,20214,110389,131255,1,0,0,0,0,20140,110285,128733,1,2919,42589,40518,0,2917,1366,1013,538
05/09/2021,19,US,329843825,19566500,138491880,171785445,0,99352,0,127782,603039,259716989,0,256223766,84124248,8933802,111933191,138657097,192899,7813633,3637280,2676145,1500208,4879625,2133648,1608687,1137290,78229,0,99261,153801,259716989,152116936,45.8,0,0,149694264,58,45733728,83.6,114258244,34.4,0,0,113173661,43.8,38989383,71.3,8856963,46657407,58694994,48880,0,0,0,0,8832809,46575726,57716381,48744,1602719,18760968,18605002,20694,2877518,1470661,1044097,362760
05/09/2021,19,KS,2826985,155700,1256560,1414725,0,97037,0,127741,594545,2146247,0,2121908,745968,62107,980137,1103453,550,89808,45852,28004,15952,55334,26377,18002,10955,73670,0,95881,156885,2246760,1275039,43.8,0,0,1257575,56.8,422343,88.8,1017851,34.9,0,0,1007931,45.5,353671,74.4,62304,442250,513123,174,0,0,0,0,62267,442165,503326,173,11503,172222,169848,98,34064,19183,9902,4979
05/09/2021,19,GA,9921025,548200,4215660,5157165,0,93441,0,122277,654010,6799470,0,6717745,2231202,155972,3055444,3587556,498,122238,70870,38771,12597,73799,41186,23037,9576,64041,0,82797,147084,6780068,3869064,36.4,0,0,3814484,47,1171726,77.2,2929987,27.6,0,0,2902740,35.8,987350,65.1,152647,1290829,1486226,285,0,0,0,0,152429,1290552,1459478,281,19788,555965,411444,153,47728,29237,15469,3022
05/09/2021,19,BP2,169240,7400,65900,95940,0,0,0,0,0,163752,0,163751,5841,3518,64091,96143,0,0,0,0,0,0,0,0,0,0,0,0,0,163752,92403,0,0,0,92402,0,3123,0,74088,0,0,0,74088,0,2731,0,3502,27258,43328,0,0,0,0,0,3502,27258,43328,0,48,1302,1381,0,0,0,0,0
05/09/2021,19,GU,173470,11100,63700,98670,0,104646,0,134162,615557,140972,0,137261,26124,1653,55795,83524,0,1,0,0,1,1,0,0,1,85042,0,106158,92701,141068,80657,48.7,0,0,78304,60.6,13988,49.6,61187,36.9,0,0,59832,46.3,12109,43,1661,22208,37318,0,0,0,0,0,1661,22203,35968,0,129,5101,6879,0,0,0,0,0
05/09/2021,19,NC,10441180,594900,4316080,5530200,0,99553,0,127528,596266,7498381,0,7394642,2593753,249528,3107102,4141422,329,227154,112406,73153,41595,148780,68124,45605,35051,71494,0,90318,148122,7438124,4248350,40.5,0,0,4182239,51.1,1361807,77.8,3409247,32.5,0,0,3371602,41.2,1210442,69.1,246032,1328806,1834374,35,0,0,0,0,245155,1327356,1799056,35,26898,569324,614195,25,76680,43315,26802,6563
05/09/2021,19,DC,918975,49500,364620,504855,0,130213,0,159108,1052145,655560,0,652587,149923,21612,256284,377612,52,8880,4184,3837,859,5545,2413,2399,733,92889,0,112986,171649,581414,360914,51.1,0,0,358134,62,68978,79,241630,34.2,0,0,240652,41.7,53795,61.6,25438,88188,127967,37,0,0,0,0,25423,88173,127021,35,1729,29503,22552,11,3229,1707,1397,125
05/08/2021,18,IN,5727410,370100,2343780,3013530,0,85075,0,110905,527511,4463699,0,4416628,1665870,142888,1845960,2465518,9333,141087,90468,36616,14003,84841,52234,22084,10523,66304,0,85523,153431,4444524,2538086,37.7,0,0,2505350,48.5,858821,79.1,2005243,29.8,0,0,1994271,38.6,797256,73.4,141180,795380,1065631,3052,0,0,0,0,141099,795296,1054826,3050,17300,399099,378935,1922,55682,37879,14337,3466
05/08/2021,18,NM,2112295,129400,912540,1070355,0,100738,0,130309,559391,1915224,0,1886009,598000,49632,860123,1003065,2404,39548,11905,12153,15490,25918,6942,7321,11655,91339,0,116349,158366,1937342,1105318,52.7,0,0,1082902,66.8,331985,87.9,863845,41.2,0,0,855046,52.7,283741,75.1,48784,362290,452087,684,0,0,0,0,48700,362089,443573,684,13212,129756,140363,410,13191,4727,4656,3808
05/08/2021,18,AL,4277330,261700,1903780,2111850,0,87236,0,112122,503312,2758021,0,2741041,1105163,83018,1319294,1355709,0,86949,46226,31082,9641,54487,27938,20065,6484,56250,0,71851,130044,2836372,1649688,33.6,0,0,1638295,42.9,629380,74.1,1263965,25.8,0,0,1258054,33,522911,61.5,84827,566254,612815,69,0,0,0,0,84787,566127,607071,69,25738,276565,220564,44,32599,18413,11059,3127
05/08/2021,18,MA,8068900,411300,3364480,4293120,0,117068,0,145656,690044,6785409,0,6675790,1955647,226815,2858199,3700287,108,320159,143327,132007,44825,187353,79025,73239,35089,98446,0,120508,167245,6779211,4115668,59.7,0,0,4031927,72.8,1081790,92.5,2869733,41.6,0,0,2843076,51.3,930027,79.5,227683,1135181,1506844,25,0,0,0,0,226990,1134008,1482053,25,55638,424649,449728,12,130846,63357,57808,9681
05/08/2021,18,AS,54030,600,15600,37830,0,97021,0,124387,570719,39666,0,38321,4599,22,9004,30640,0,0,0,0,0,0,0,0,0,71228,0,88222,48579,39906,22122,39.7,0,0,21349,49.1,2486,26.3,17694,31.8,0,0,17125,39.4,2199,23.2,29,3911,13754,0,0,0,0,0,29,3900,13196,0,6,878,1315,0,0,0,0,0
05/08/2021,18,TN,5670600,347500,2398100,2925000,0,83035,0,106608,495945,4306550,0,4269020,1600603,116591,1872337,2311059,6563,107960,56250,30707,21003,71111,34891,20049,16171,63061,0,80258,139987,4228243,2429663,35.6,0,0,2404829,45.2,848403,74.2,1873334,27.4,0,0,1861157,35,726575,63.5,113612,788969,968831,1922,0,0,0,0,113485,788786,956967,1919,20733,373784,330846,1212,36494,21224,10453,4817
05/08/2021,18,AZ,7081205,404800,3048040,3628365,0,97286,0,125587,541115,5337459,0,5260392,1955584,146630,2347308,2840125,3396,126153,60869,41369,23915,82134,37110,25741,19283,73330,0,93294,149437,5235155,3065521,42.1,0,0,3018332,53.5,1047628,80.1,2273527,31.2,0,0,2246110,39.8,858303,65.6,141437,938910,1192062,1118,0,0,0,0,141345,938729,1164920,1116,27242,421856,408490,715,43218,23371,15246,4601
05/08/2021,18,LTC,46531045,2194000,13427400,30909645,0,0,0,0,0,7811741,0,0,0,8567,1979497,5817347,6330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/08/2021,18,CT,4077035,234800,1667400,2174835,0,114354,0,143666,646898,3475019,0,3413476,1095595,131805,1408510,1934428,276,132336,63480,51484,17372,78406,36343,29086,12977,97468,0,120284,173837,3475773,2034240,57.1,0,0,1989426,70.1,575531,91.3,1553340,43.6,0,0,1537427,54.2,520695,82.6,131887,598174,823217,62,0,0,0,0,131779,597895,807692,61,13108,204461,303106,20,53144,26689,22098,4357
05/08/2021,18,VI,68520,800,21700,46020,0,65457,0,83919,385030,65502,0,64798,21327,392,21296,43814,0,100,0,0,100,97,0,0,97,62574,0,79361,119842,62870,34903,33.3,0,0,34508,42.3,11534,64.8,28258,27,0,0,28000,34.3,9830,55.2,413,9378,18467,0,0,0,0,0,411,9367,18222,0,168,4060,5602,0,3,0,0,3
05/08/2021,18,NH,1422785,103900,602260,716625,0,104639,0,128822,560452,1144819,0,1132616,414880,52149,486928,605707,35,47733,22123,19445,6165,28101,12212,10958,4931,84196,0,102549,163426,1177272,778356,57.2,0,0,767874,69.5,243314,95.8,449102,33,0,0,447839,40.5,194512,76.6,53064,189967,206055,16,0,0,0,0,53041,189835,204947,16,11944,86236,96321,11,19419,9802,8395,1222
05/08/2021,18,OH,11024855,599600,4590660,5834595,0,94317,0,121005,538765,8853803,0,8736771,3127539,313208,3786474,4745686,8435,363916,168187,116233,79496,233294,99156,71247,62891,75744,0,95892,152837,8737340,4868257,41.6,0,0,4794976,52.6,1633869,79.8,4108160,35.1,0,0,4066427,44.6,1504806,73.5,302406,1666530,2136723,2501,0,0,0,0,302290,1666348,2095297,2492,62184,689126,752049,1447,127089,67002,43578,16509
05/08/2021,18,DS2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/08/2021,18,DD2,3975510,175000,1671500,2129010,0,0,0,0,0,3111927,0,3087124,287308,83495,1369692,1658341,399,0,0,0,0,0,0,0,0,0,0,0,0,3111927,1883480,0,0,0,1865218,0,165947,0,1230854,0,0,0,1224645,0,116287,0,80580,500448,649826,0,0,0,0,0,80556,500398,643691,0,3531,40782,71974,0,0,0,0,0
05/08/2021,18,HI,1565860,73500,630460,861900,0,110593,0,140310,583301,1376756,0,1359855,456433,25983,500591,756422,93760,24793,11028,12491,1274,14351,6098,7277,976,97237,0,121850,170027,1378393,828377,58.5,0,0,813838,72.9,254198,94.7,572466,40.4,0,0,569489,51,208374,77.6,26224,203745,324426,18071,0,0,0,0,26144,203562,321729,18054,6497,86850,113618,1409,8666,4117,4251,298
05/08/2021,18,ND,654800,35500,299500,319800,0,85925,0,112530,546372,579625,0,572577,188836,22615,253928,303082,0,6596,2994,2232,1370,3649,1610,1213,826,76060,0,98399,157567,550481,304640,40,0,0,300815,51.7,97684,81.5,260528,34.2,0,0,257905,44.3,85880,71.7,19997,109836,130694,1,0,0,0,0,19923,109735,128246,1,2890,42504,40486,0,2917,1366,1013,538
05/08/2021,18,RP,24600,3800,20800,0,0,137376,0,176129,808147,20615,0,20615,2920,1289,19325,1,0,0,0,0,0,0,0,0,0,115123,0,147598,95926,20800,12965,72.4,0,0,12965,92.8,1610,52.9,9120,50.9,0,0,9120,65.3,1503,49.4,1289,7813,18,0,0,0,0,0,1289,7813,18,0,151,1344,8,0,0,0,0,0
05/08/2021,18,MI,10065270,598500,4213080,5253690,0,100785,0,128336,570141,7612067,0,7510353,2636537,245975,3257337,4107468,1287,291411,139809,85860,65742,186626,83060,52537,51029,76221,0,95760,149345,7775672,4414798,44.2,0,0,4344260,55.4,1421480,80.5,3532443,35.4,0,0,3499782,44.6,1290339,73.1,250596,1441786,1839515,546,0,0,0,0,250471,1441520,1807247,544,48465,649451,592054,369,103166,55891,32488,14787
05/08/2021,18,MP,72330,2600,20200,49530,0,127158,0,163023,747983,42758,0,41810,4776,48,5560,37150,0,1,0,0,1,1,0,0,1,75170,0,94235,49390,42779,23135,40.7,0,0,22535,50.8,2497,25.8,19677,34.6,0,0,19329,43.6,2318,24,52,2300,17325,0,0,0,0,0,52,2300,16977,0,41,348,1929,0,0,0,0,0
05/08/2021,18,RI,1289815,60600,516100,713115,0,121754,0,150879,689571,977207,0,965220,325768,38960,409712,528506,29,51614,26576,16281,8757,31309,14794,9451,7064,92245,0,112909,174165,970583,577826,54.5,0,0,568344,66.5,171809,91.9,429851,40.6,0,0,427564,50,157954,84.4,38824,171843,219176,8,0,0,0,0,38810,171821,216925,8,4996,72998,79957,3,20085,11676,6724,1685
05/08/2021,18,WA,7942520,440700,3334280,4167540,0,104302,0,133447,656557,6293784,0,6219628,1972077,214246,2685216,3390463,3859,164574,71594,53304,39676,104871,43700,33791,27380,82651,0,104499,163019,6294336,3742690,49.1,0,0,3685460,61.9,1042341,86.2,2713953,35.6,0,0,2697534,45.3,949097,78.5,214229,1107250,1391477,997,0,0,0,0,214111,1107042,1375385,996,38928,437429,472092,648,58594,27285,19106,12203
05/08/2021,18,FM,63200,1600,61600,0,0,60979,0,78177,358704,37135,0,37113,3366,478,36657,0,0,151,0,151,0,89,0,89,0,35830,0,45908,19104,37377,21833,21.1,0,0,21815,27,1921,10.9,15771,15.2,0,0,15767,19.5,1555,8.8,479,15265,27,0,0,0,0,0,479,15261,27,0,93,1457,5,0,62,0,62,0
05/08/2021,18,OK,3834415,212400,1664020,1957995,0,96903,0,127613,603719,2774257,0,2742522,940396,74300,1297050,1402869,38,65017,31201,16080,17736,43930,19295,11459,13176,70111,0,91273,148063,2731233,1556613,39.3,0,0,1537623,51.2,511178,80.5,1233802,31.2,0,0,1221684,40.7,432625,68.1,73328,555290,605162,22,0,0,0,0,73288,555149,593225,22,13323,228021,191275,6,20790,11715,4483,4592
05/08/2021,18,CO,5861710,309400,2482620,3069690,0,101788,0,130283,695825,4818646,0,4734119,1336832,154496,2145933,2516955,1262,129513,54799,42774,31940,82361,32829,26432,23100,83675,0,105221,158691,4807556,2788171,48.4,0,0,2731090,60.7,706771,83.9,2126931,36.9,0,0,2098991,46.7,621349,73.8,152518,905295,1068757,361,0,0,0,0,151900,904067,1042668,356,13809,311965,295417,158,46406,21556,16093,8757
05/08/2021,18,FL,22007995,1523900,9088880,11395215,0,102469,0,127599,489356,16251997,0,16123864,7306919,607117,7018400,8598978,27502,399535,206476,117337,75722,240970,120183,69325,51462,75669,0,93484,162472,16012737,9402537,43.8,0,0,9308433,54,3835742,85.3,6893295,32.1,0,0,6860290,39.8,3189520,70.9,599623,2798339,3486375,8958,0,0,0,0,599330,2797647,3454358,8955,137817,1600149,1444668,6886,155700,84547,47080,24073
05/08/2021,18,PA,13571705,959700,5748200,6863805,0,106012,0,133483,567056,10877689,0,10769805,3957513,380986,4661913,5834506,284,428126,218468,191499,18159,242909,121258,108391,13260,84969,0,105925,165354,10935863,6698507,52.3,0,0,6612649,65,2269560,94.8,4579338,35.8,0,0,4556444,44.8,1728507,72.2,385852,1826977,2366287,222,0,0,0,0,385673,1826376,2344177,218,53719,811910,862755,123,183084,95915,82154,5015
05/08/2021,18,US,329840055,19564900,138490880,171784275,0,99351,0,127780,603032,257347205,0,253974416,83915941,8844369,111094349,137216849,191638,7811741,3636575,2675241,1499925,4878220,2133133,1608079,1137008,77515,0,98390,153420,257347205,151315505,45.6,0,0,148939613,57.7,45649289,83.5,112626771,33.9,0,0,111615907,43.2,38829193,71,8768721,46112639,57696996,48415,0,0,0,0,8745340,46033701,56788578,48287,1589084,18698170,18521467,20471,2876979,1470418,1043801,362760
